idx	score	sentence1	sentence2
548	3.324791193008423	Yes it is common!	The simple answer is yes!
549	4.514468312263489	A man sleeps with a baby in his lap.	A man asleep in a chair holding a baby.
550	2.2207286953926086	U.S. troops encountered no resistance during the five-hour sweep near Tikrit  Saddam Hussein's hometown and the center of a region of Baath Party supporters.	Tikrit is Saddam Hussein's hometown and the region around it is known as a hotbed of Baath Party supporters and former high-ranking Iraqi military officials.
551	0.9414051473140717	No it does not affect your ratings.	No it is not.
552	3.921709656715393	It depends on what they are.	It depends on how it's used.
553	4.636943340301514	It's pretty much up to you.	It is up to you.
554	4.4878846406936646	People on motorcycles wearing racing gear ride around a racetrack	People on motorcycles ride around a racetrack
555	1.1748164892196655	A man is cycling.	A man is talking.
556	3.0601608753204346	The dog plays in the park.	The dog leaps over the fence in the park.
557	2.24746972322464	For the full 12-month period  high-speed cable modem connections increased by 49 percent.	For the full year period ending June 30  2003  high-speed lines increased by 45 percent.
558	3.7403053045272827	A little boy is singing and playing a guitar.	A man is singing and playing the guitar.
559	1.6472625732421875	A woman pours a mixture into a bowl and mixes it.	A woman is preparing an egg in a skillet.
560	4.925281405448914	Can you do this?	So  CAN you do this?
561	3.7387922406196594	There are two things to consider:	I think there are two important things to consider:
562	4.3834421038627625	Schofield got Toepfer to admit on cross-examination that she ignored many of O'Donnell's suggestions and projects.	But under cross-examination by O'Donnell's attorney  Lorna Schofield  Toepfer conceded she had ignored many of O'Donnell's suggestions and projects.
563	3.290434777736664	The new companies will begin trading on Nasdaq today under the ticker symbols PLMO and PSRC.	Also as part of the deal  PalmSource stock will begin trading on the NASDAQ stock market Wednesday under the ticker symbol: PSRC.
564	2.8871947526931763	The answer to this and all such similar questions is in two stages:	The answer to both questions is: Yes.
565	3.98051381111145	A orange and white cat laying on a blanket in a black leather chair.	A ginger and white cat curled up and asleep on a leather chair.
566	3.5119235515594482	A group of male construction workers repair railroad tracks on a cloudy day	A crew of workers working on a railroad track.
567	3.6480319499969482	About 1 557 genes on chromosome 6 are thought to be functional.	The remaining 1 557 genes are believed to be all functional.
568	1.0956303030252457	A black and white cow standing in hay looks back at the camera.	There is a black and white sheep standing on the grass.
569	3.2884466648101807	The ballerina is dancing.	A man is dancing.
570	3.245193064212799	In the second quarter  Anadarko now expects volume of 46 million BOE  down from 48 million BOE.	Production for the second quarter was cut to 46 million barrels from 48 million barrels.
571	3.7253785133361816	McGill also detailed the hole that had been cut in the Caprice's trunk.	McGill also said a dark glove was stuffed into a hole that had been cut in the Caprice's trunk.
572	4.15043443441391	There are two possible causes for this:	There are two options for you - 
573	3.2236450910568237	The dollar was last at $1.1149 to the euro  close to its strongest level since April 30.	The dollar pushed as high as $1.1115 to the euro in early trade  extending Tuesday's one percent rally to hit its strongest level since April 30.
574	3.0851465463638306	A man is doing a stunt on his bicycle.	A man is doing a wheelie on his motorcycle.
575	4.054630398750305	Trading in Loral was halted yesterday; the shares closed on Monday at $3.01.	The New York Stock Exchange suspended trading yesterday in Loral  which closed at $3.01 Friday.
576	3.4456229209899902	A surfer is riding on a breaking wave.	a group of surfers catching a wave
577	3.391697108745575	The consensus estimate of analysts polled by Thomson First Call called for a profit of $1.70 per share.	Analysts polled by Reuters Research  a unit of Reuters Group Plc  on average forecast profit of $1.69 per share.
578	4.405543506145477	A man is slicing open a fish.	A man is cutting up a fish.
579	0.7248690724372864	A man is reading an email.	A person opening a banana.
580	4.476972818374634	A woman is stabbing a potato with a fork.	A woman is puncturing a potato with a fork.
581	3.647572100162506	A wet child enjoys the summer.	A woman is enjoying the summer weather.
582	3.9565110206604004	Some 95 million Americans -- half of all households -- invest in mutual funds.	About half of all U.S. households have money in mutual funds.
583	2.6045137643814087	"""I think we made the right case and did the right thing."""""""	"""Mr Blair went on: """"I think we did the right thing in relation to Iraq."""
584	4.283946752548218	Two skiing people are doing cross country skiing.	People skiing cross country.
585	3.613949716091156	Authorities said the scientist properly quarantined himself at home after he developed SARS symptoms Dec. 10.	The scientist also quarantined himself at home as soon as he developed SARS symptoms  officials said.
586	3.6475300788879395	Southwest said its traffic was up 4.6 percent in the quarter  and it ended the quarter with $2.2 billion in cash.	Southwest said its traffic was up 4.6 percent in the quarter on a capacity increase of 4.2 percent.
587	1.0608014464378357	A woman is slicing ginger.	A person is holding two baby lorises.
588	3.987571895122528	"""The other 24 members are split between representatives of the securities industry and so-called """"public"""" board members."""	Of the 24 directors who are not exchange executives  half are representatives of the securities industry and half are designated public members.
589	2.3523247241973877	A close-up of a gray cat with green eyes.	A close-up of a cat on a cream sofa.
590	4.08815324306488	A woman is climbing a cliff.	A woman is climbing a rock face.
591	1.9076862931251526	If you are not sure how to do it  don't do it at all.	If not  don't do that and spend that time with something you like to do.
592	3.7968438863754272	A man has his son on his back	A man spent his time with his son.
593	0.8269550651311874	A man is playing a football.	A man is maneuvering a soccer ball with his feet.
594	4.647457599639893	A baby panda goes down a slide.	A panda slides down a slide.
595	3.3583790063858032	"""The workers accuse General Dynamics of """"reverse age discrimination"""" because of a change in retirement benefits in 1997."""	General Dynamics was sued when it changed its retirement benefits in 1997.
596	2.807741165161133	The Sunshine Group LTD represented the developers  The Related Companies and Apollo Real Estate Advisors LP  on the deal.	The developers  The Related Cos. and Apollo Real Estate Advisors  hope sales top $1 billion.
597	3.1150418519973755	A black train moves down the tracks.	A long train is on train tracks.
598	0.9307800233364105	A man is cutting paper with a sword.	A woman is cutting a tomato.
599	2.7968192100524902	Swimmers are racing in a lake.	Women swimmers are diving in from the starting platform.
600	4.434831738471985	I don't think it makes any tremendous difference.	I don't think it makes much difference.
601	2.841199040412903	The woman is wearing yellow.	The woman is wearing red.
602	-0.44861815869808197	A boy is playing violin on stage.	A person is mixing a pot.
603	0.7110445946455002	The cat is sitting on a bag of cat food.	Two eagles sitting on a long branch.
604	4.887936115264893	A man in a top hat rides a white horse.	A man with a top hat riding a white horse.
605	4.191989302635193	Mr McDonnell is leading Grant Thornton International's inquiry into the Italian business.	Mr McDonnell wants to establish if the Italian business followed Grant Thornton's audit procedures.
606	3.706969916820526	A dark brown horse standing in a field.	A brown horse in a green field.
607	3.8227468729019165	A woman and a man embrace while watching a horror movie.	A man and a woman watch a movie together.
608	4.859663248062134	Two men are fistfighting in a ring.	Two men fistfight in a ring.
609	2.172536849975586	This is a problem that the professor has to deal with.	This is a big problem.
610	3.104996979236603	A man is playing a guitar.	A man is playing a guitar and singing.
611	0.7978727668523788	A young girl with dirt on her face and a red child's bike is in the background.	The old woman in shorts and a white t-shirt is standing on a path watching children play.
612	2.8987953066825867	A kitten is drinking milk from a bowl.	A small child is drinking water from a cup.
613	2.4395598471164703	"""Kids  adults  booksellers and postal workers all are preparing for """"Harry Potter and the Order of the Phoenix."""""""	"""The crates are full of hardback copies of """"Harry Potter and the Order of the Phoenix."""""""
614	1.7425233125686646	A boy with dark hair is in water and is looking up.	The man is short hair.
615	-0.4378577321767807	A black and white cat is high up on tree branches.	Black and white lamb with tag in right ear.
616	4.369079768657684	A man and a dog on rocks on a beach.	A man and dog on a rocky seashore.
617	4.862675964832306	Can you do this?	Can you do it?
618	3.284159302711487	Two dogs running on the shore.	A white dog running on the beach.
619	2.2094272077083588	A man is playing drums.	A man is playing his guitar.
620	4.895029664039612	People gathered in a room.	People gathered together in a room.
621	0.972096174955368	What is your lid made of?	What is your paper for?
622	3.684680759906769	"""Schools Chancellor Joel Klein said the push for higher standards and accountability """"is showing results."""""""	Schools Chancellor Joel Klein said he was pleased by the results.
623	0.8884377032518387	You PROBABLY don't have any chance at the moment.	"""Saying """"thanks  I don't have any questions at the moment."""""""
624	1.6724278032779694	I've had this same problem.	I've had this problem while working in a pubs.
625	2.57362961769104	A passenger train waiting at the city train station.	A passenger train with a yellow engine.
626	1.919500082731247	Two women sitting outside laughing.	Two women standing outside of a bus.
627	1.4148221909999847	A person is boiling noodles.	A cat is licking a bottle.
628	4.246960878372192	A girl is applying makeup on her face.	A woman is putting on makeup.
629	1.6962134838104248	I'm going to go out on a limb here...	I'm going to be very direct here.
630	3.4722012281417847	It depends entirely on your company and your contract.	I guess it depends on the nature of your contract.
631	4.878669381141663	Claudette  the first hurricane of the Atlantic storm season  hit the mid-Texas coast July 15 with 85-mph wind.	Claudette  the first hurricane of the Atlantic storm season  hit the mid-Texas coast July 15  classified as a Category 1 hurricane with maximum sustained winds of 85 mph.
632	3.0771011114120483	I have the same thing.	I have the same situation and have traveled extensively.
633	2.927202880382538	Several swimmers jump into the water.	Swimmers are racing in a lake.
634	1.3023269176483154	A woman riding a brown horse.	A woman taking her own photo from above.
635	2.9357552528381348	I think you've pretty much done your review.	You've pretty much answered your own question.
636	0.407668761909008	A man is demonstrating how to work with clay while at least two people observe.	At least one of the three women is talking to the others.
637	4.460168480873108	A yellow car speeds along a snowy field.	A yellow car drives quickly in the snow.
638	2.8226056694984436	A person is drawing on a large touchscreen.	A man is drawing on a digital dry erase board.
639	4.628356397151947	a close up head of an ostrich.	A close up of an ostrich face.
640	2.9261693358421326	A man is pouring rice a roni into a pan.	A man poured ric-a-roni into a pan.
641	4.124598801136017	The lady peeled the potatoe.	A woman is peeling a potato.
642	1.8879924714565277	A woman is slicing an onion.	A woman is slicing lemons.
643	2.1812930703163147	Vivendi shares closed 1.9 percent at 15.80 euros in Paris after falling 3.6 percent on Monday.	In New York  Vivendi shares were 1.4 percent down at $18.29.
644	1.6274058818817139	Many football players sitting on the ground.	A dog rolls on the ground.
645	3.992791771888733	A man puts three pieces of meat into a pan.	A man is putting meat in a pan.
646	3.9522188901901245	Boy and white dog running in grassy field	A boy and a dog running on grass
647	0.9663083404302597	A dog swims through the water.	A dog wearing a cape is running through the snow.
648	3.6622822284698486	Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year.	Statistics from the Kansas Department of Health and Environment show that 11 844 abortions were performed in the state last year.
649	2.4295178055763245	You just have to base your answer on what you do know  which is what you want.	Th answer to you problem is that you dont actually know what you're getting in .
650	2.307175099849701	the men are about to score in a water polo tournament	The two men are about to compete in a match.
651	4.313861727714539	Crowd of people walking past a giant mushroom.	A group of four people walking past a giant mushroom.
652	3.1456175446510315	The girl has something on her head.	The woman has something with her.
653	4.244553744792938	Man in yellow canoe paddling through water.	Man paddling a yellow canoe towards a the shore.
654	4.001467525959015	A person is playing an electronic keyboard.	A kid is playing keyboard.
655	1.0338737070560455	Yes  there is a reason to not do what you propose.	Yes  there is a chemical difference.
656	4.0721094608306885	Three sheep on a dirt road viewed from a passenger vehicle.	Three sheep on a dirt road shot from a car.
657	4.675810635089874	A blonde haired toddler swinging on a tire swing.	A blonde haired child is swinging on a tire swing.
658	4.614056348800659	A man is doing trick with play cards.	A man is performing a card trick.
659	3.192744553089142	I don't think that there's any.	I don't think there is any universal term.
660	4.83767956495285	a dog jumps into the water.	A dog is jumping into the water.
661	1.1553168296813965	The cats are running through the grass.	Some dogs running through the park.
662	2.1294505894184113	Yes  you should mention your experience.	Yes  you should make a résumé.
663	2.7402687072753906	Unfortunately the answer to your question is we simply do not know.	The answer to your question is not really.
664	3.984580636024475	IDEC shareholders would own 50.5 percent of the stock of the combined company  and Biogen shareholders the remaining 49.5 percent.	The companies said Idec holders would own about 50.5 percent of the stock of the combined company.
665	1.8919165432453156	No  you do not NEED a bread machine.	You do not need to worry.
666	2.7613815665245056	A man eats popcorn while watching cartoons late one night.	A man and a girl are watching cartoons at home
667	3.6521419882774353	I have the same thing.	I have the exact same problem.
668	2.5346797704696655	A girl is talking to her dad on a cellphone.	a girl is talking on her phone.
669	1.6888964176177979	The tennis player hit the ball into outer space and broke the death star.	A female tennis player is leaping into the air to hit the ball.
670	2.107134163379669	It really depends on how the employer documents it.	It depends how you're stating it.
671	3.0830609798431396	Three people are by the water with yellow canoes.	Three people preparing to canoe.
672	3.9136677980422974	A dog is barking at a toy.	The little dog barked at the electronic toy.
673	0.6346312910318375	A man is doing exercise.	A man is firing a rifle.
674	2.3963814973831177	You just have to base your answer on what you do know  which is what you want.	You may want it  but the process given to you is what you have to work within.
675	2.277442216873169	A white dog runs along a rocky shoreline.	A dog jumps over a hurdle.
676	4.220624268054962	A grey cat lying on a wooden table.	A grey cat laying on a dining table.
677	4.180187880992889	Two motorbikes racing on a dirt course.	two motorbikes on a dirt track.
678	2.328372597694397	This answer is based on my experience teaching undergraduate math in the US.	This answer is based on experience I did not researched for references.
679	2.098238319158554	A woman is cutting some fish.	A woman is cutting tofu.
680	3.794066905975342	A man is cycling.	A boy is riding a bicycle.
681	3.961273431777954	There are two things to consider:	A couple things to consider:
682	4.944359660148621	A woman and man are dancing in the rain.	A man and woman are dancing in rain.
683	3.597683012485504	Bremer said one initiative is to launch a US$70 million nationwide program in the next two weeks to clean up neighborhoods and build community projects.	Bremer said he would launch a $70-million program in the next two weeks to clean up neighborhoods across Iraq and build community projects  but gave no details.
684	3.191494345664978	New legit download service launches with PC users in mind.	BuyMusic is the first subscription-free paid download music service for PC users.
685	1.1311139166355133	A girl is running on a desert path.	A young girl is talking on a cell phone.
686	1.1499139666557312	A girl is jumping.	A boy is rock climbing.
687	3.206433355808258	Not a direct answer to the question  but something to consider.	Not a real answer to your question  but maybe it helps.
688	1.4846879243850708	An okapi is eating from a tree.	A moose drinks from a sprinkler.
689	1.9837164878845215	a black and white dog jumping in the air to catch a Frisbee	A black and white dog jumping in a yard.
690	2.3389628529548645	You should do it.	You should prime it first.
691	4.172161519527435	Taiwan has attempted to gain observer status to the United Nations-affiliated WHO for seven years  but again was rebuffed March 19 at its annual conference in Geneva.	It has sought observer status for seven years  but was again rebuffed May 19 at the annual WHO conference in Geneva.
692	3.5791760683059692	It depends on what you want to do next  and where you want to do it.	It's up to you what you want to do next.
693	3.4073150157928467	A wet  blond dog carries a stick on the shore.	The wet  brown dog has a stick in his mouth and is running in the sand next to the water.
694	2.9705432057380676	Shares of Corixa fell 12 cents to $6.88 on the Nasdaq stock market.	Corixa's stock barely flinched on the news  dipping 12 cents to close at $6.88.
695	3.3464282751083374	"""Mr Eddington warned yesterday that the future of the airline was """"in the hands of the negotiators""""."""	The future of BA is in the hands of the negotiators  Eddington told British Broadcasting Corp. television on Sunday.
696	0.6331019103527069	A man is singing while playing the guitar.	A man is stuffing himself full with food.
697	2.4405530095100403	A group of black people in front of a building with a moped.	A group of people are outside a decrepit building.
698	3.663870096206665	The support will come as a free software upgrade called WebVPN for current customers that have support contracts.	The upgrade will be available as a free download for current customers with SmarNet support in January 2004.
699	4.496725797653198	Two black dogs are playing on the grass.	Two black dogs are playing in a grassy plain.
700	1.909540444612503	Tan cows look closely at the camera.	A white and grey cat in a bathroom sink looking at the camera.
701	2.445453405380249	A cat plays in his water.	The cat fished a straw out ouf his water dish.
702	-0.004146713763475418	A baby elephant is eating a small tree.	A little girl peddling a scooter.
703	1.0118530690670013	A man is smoking.	A baby is sucking on a pacifier.
704	3.579362630844116	You have to decide what you want to get out of this.	You have to know what you want to do.
705	4.949456751346588	Two dogs are running in the field.	Two dogs running in a field.
706	3.456908166408539	Brown and black dogs on snow  showing teeth and barking at each other.	A black dog fighting with a brown dog in the snow.
707	3.3270347118377686	Three women cook.	Two women cooking.
708	4.06765878200531	A cheetah is running behind its prey.	A cheetah chases prey on across a field.
709	2.1792566776275635	Unfortunately the answer to your question is we simply do not know.	"""My answer to your question is """"Probably Not""""."""
710	4.8208242654800415	It makes absolutely NO difference.	No  it makes no difference.
711	2.4881526827812195	Hope this is what you are looking for.	If what you are looking for is much higher  they get the picture.
712	-0.38245823234319687	A chimp is kicking a target.	A woman is putting oil into a skillet.
713	3.2141751050949097	The Senate agreed Tuesday to lift a 10-year-old ban on the research and development of low-yield nuclear weapons.	Both the House and Senate bills would end the ban on research and development of low-yield nuclear weapons.
714	0.10330671444535255	The woman is slicing tofu.	The woman is putting on lipstick.
715	3.8883739709854126	The Dow Jones industrial average ended the day down 10.89 at 9 837.94  after advancing 111.04 Wednesday.	The Dow Jones industrial average fell 10.89 points  or 0.11 percent  to 9 837.94.
716	0.0068261101841926575	A man is talking on the phone.	A man is moon-walking across a store.
717	2.8736478090286255	a young man wearing a white t-shirt and green and black shorts standing on a stump.	A man wearing a white shirt and red and black shorts is running on the sidewalk.
718	3.3836397528648376	A woman is slicing garlics.	A woman is slicing an onion.
719	4.363848865032196	"""So in his State of the Union address in January  Bush declared that the British government """"has learned that Saddam Hussein recently sought significant quantities of uranium from Africa."""""""	"""In his Jan. 28 State of the Union message  Bush said  """"The British government has learned that Saddam Hussein recently sought significant quantities of uranium from Africa."""""""
720	4.944244027137756	Train in a station.	a train in a station.
721	0.9993557631969452	A boat sails along the water.	The man is playing the guitar.
722	2.422790229320526	There's not a lot you can do about that.	There's not that much that you can do with a sourdough starter.
723	2.7158617973327637	You have to decide what you want to get out of this.	You have to find out what works for you.
724	1.5684027969837189	A woman is slicing some tomatoes.	A woman is chopping a potato.
725	2.0422619581222534	Brendsel and chief financial officer Vaughn Clarke resigned June 9.	The company's chief executive retired and chief financial officer resigned.
726	2.7382320165634155	Three men posing in a tent.	Three men eating in a kitchen.
727	3.864014148712158	A man is standing in front of the window and looking outside.	A man is staring out the window.
728	-1.4311222732067108	A dog standing in the water.	A girl playing on a parachute.
729	4.826808571815491	Group of people sitting around a restaurant dining table.	A group of people sitting at a restaurant table.
730	4.563846588134766	The boy is raising his hand.	The man is raising his hand.
731	3.203415870666504	Indeed  Mr. Weill  a self-described workaholic  said he planned to remain very involved in the company.	Still  Mr. Weill will remain very much a power at the company.
732	1.9133102893829346	A man is lifting weights.	A man is chopping egg plant.
733	4.070218205451965	Two cats sitting on a couch looking out the window.	Two cats are looking at a window.
734	1.917908787727356	Someone is playing a piano.	Someone is playing guitar.
735	1.1738833039999008	A man is preparing a snake for cooking.	The man is dropping sliced cucumbers into water.
736	3.436828851699829	A panda bear is chewing on a stick.	A baby panda plays with a stick.
737	4.117116928100586	To give this an answer:	I'll answer this question:
738	4.624331295490265	The discovery that the MAP bug is present in the vast majority of Crohn's sufferers means it is almost certainly causing the intestinal inflammation  it said in a statement.	The researchers say that the fact the MAP bug is present in the vast majority of Crohns sufferers means it is almost certainly causing the intestinal inflammation.
739	3.7789711356163025	The single currency rose as far as 135.13 yen   matching a record high hit shortly after the euro's launch in January 1999.	The single currency rose as far as 135.26 yen   its highest level since the introduction of the single currency in January 1999.
740	2.2296714782714844	The lady looks sad because no one is buying her wares.	The lady is selling things.
741	4.573012292385101	Reuters witnesses said many houses had been flattened and the city squares were packed with crying children and the homeless  huddled in blankets to protect them from the cold.	Reuters witnesses said public squares were packed with crying children and people left homeless  huddled in blankets to protect them from the cold.
742	1.7262859642505646	A table is set with wine and dishes for two people.	A wooden table is set with candles  wine  and a purple plastic bowl.
743	2.398058772087097	That compares with a profit of $1 million  or breakeven  on $1.39 billion in revenue during the same period last year.	Total revenue for the second quarter was $1.48 billion  up 7% from $1.39 billion in the same period last year.
744	3.029806613922119	A dog is standing in the sand.	A tan dog is standing in front of some plants.
745	3.936789035797119	A gray cat laying on a brown table.	A grey cat lying on a wooden table.
746	3.6834317445755005	The A920 comes with a printer  scanner  and copier for $89.	Dell's Personal All-in-One A920 is an entry-level device that combines printer  scanner and copier functions for $89.
747	2.7718842029571533	I'd say it primarily depends on two things:	I'd say it depends on the ultimate outcome you want?
748	3.9513617753982544	A woman is talking on a cell phone.	A man and woman are talking on the phone.
749	4.763811230659485	A group of people are sitting at at a beach on towels watching the Blue Angels.	A group of people are sitting at a beach watching the Blue Angels.
750	3.9441752433776855	The polar bears fought over the kill.	Polar bears are fighting each other.
751	0.7196732610464096	A young pitcher is throwing the baseball.	A brown dog is walking on the grass beside a fence.
752	2.82524436712265	A bike is next to a couple women.	A child next to a bike.
753	3.0141833424568176	I would personally beware of the Motley Fool.	I would recommend looking at The Motley Fool.
754	0.2268022857606411	A women painting a chair with a dining room in the background.	A man and boy walking along a beach with the sea in the background.
755	3.7327170372009277	Chiron already has nearly 20 percent acceptances from PowderJect's shareholders.	Chiron has acceptances from holders of nearly 20 percent of PowderJect shares.
756	1.8600994348526	A dog running across the snow with a snowball in it's mouth.	A tan dog is running through the grass with a yellow toy in its mouth.
757	-0.6224092096090317	A man is playing the drums.	A woman is slicing some leaves.
758	3.801407516002655	I've had this same problem.	I had this problem before.
759	1.3281893730163574	The woman is kneeling next to a cat.	A girl is standing next to a man.
760	2.6404500007629395	A woman is about to paint.	A boy is about to take a picture.
761	2.729724943637848	A brown and white dog is walking up snowy steps.	A black and white dog frolics in the snow.
762	2.4397216737270355	A person dices up an orange pepper.	The cook is slicing bell peppers.
763	4.202217161655426	But the country is scrambling to prevent it spreading to the vast countryside where most of its 1.3 billion people live.	China is scrambling to stop the disease from spreading to the countryside  where most of its 1.3 billion people live.
764	4.258860945701599	It depends on what you want to do next  and where you want to do it.	It depends on what you want to be able to do.
765	1.1358383297920227	A person is putting shredded cheese in a pot.	A hamster is eating some seeds.
766	0.9934588521718979	A man is riding a motorcycle.	A woman is riding a horse.
767	2.3945125937461853	The Chelsea defender Marcel Desailly has been the latest to speak out.	Marcel Desailly  the France captain and Chelsea defender  believes the latter is true.
768	4.338296055793762	You got it right.	Yes you got it.
769	0.7191362977027893	A man reels in a fish.	A woman is pouring oil in a bowl.
770	2.676686644554138	Police official S.K. Tonapi told Reuters at least 40 people had been killed and more than 100 wounded.	State interior ministry spokesman Vasant Pitke told Reuters that at least 42 people had been killed and 112 injured.
771	4.088320732116699	A man steers a blue boat past brightly colored houses.	a man driving a blue boat passes by some colorful houses.
772	1.4956802129745483	The Nasdaq Composite Index rose 19.67  or 1.3 percent  to 1523.71  its highest since June 18.	The S&P 500 had climbed 16 percent since its March low and yesterday closed at its highest since Dec. 2.
773	1.314024031162262	That is your problem  not your supervisor's.	Work with your supervisor and your team to solve the problem.
775	3.9328068494796753	Two dogs are running through the grass near a house and trees.	Two dogs are running through a green yard
776	3.338121771812439	A kid is talking in class.	A girl is going to class.
777	0.8135189116001129	Someone is drawing.	Someone is dancing.
778	2.6402324438095093	The women are trying to sell something to the individual.	The men are trying to make some money.
779	4.064297676086426	A young Asian girl is applying eyeliner.	A girl is putting on eye makeup.
780	2.533145248889923	I'd say it primarily depends on two things:	I'd say it depends what conditions you have.
781	3.7312448024749756	The dog is chasing the geese.	One dog is chasing the other.
782	3.554486930370331	He was tracked to Atlanta where he was arrested on Tuesday night.	He was arrested in Atlanta  Georgia  on Monday night by police acting on a tip-off.
783	1.9364860653877258	The two officers are driving	Two officers are on horses.
784	4.0083253383636475	Kyi  a U.N. envoy says  as Japan adds to growing international pressure by saying it will halt its hefty economic aid unless Suu Kyi is freed.	JAPAN added to growing international pressure on Burma yesterday  threatening to halt its hefty economic aid unless the military government released pro-democracy leader Aung San Suu Kyi.
785	3.095066249370575	Parrot pushing a small shopping cart.	A white bird is steering a shopping cart.
786	2.1642032265663147	It has a margin of error of plus or minus 4 percentage points.	That poll had 712 likely voters and sampling error of plus or minus 3.7 percentage points.
787	1.0232800245285034	A woman wearing large sunglasses holds newspapers in both hands.	A fat woman wearing faint blue top is blowing soap bubble.
788	3.48789244890213	PeopleSoft will commit $863 million in cash and issue 52.6 million new shares  the companies said.	The new deal would be valued at $1.75 billion  including $863 million in cash and 52.6 million PeopleSoft shares.
789	3.1764110922813416	We are expending all available resources toward the investigation  said Assistant U.S. Attorney Todd Greenberg  a counterterrorism prosecutor in Seattle.	We are aware of the situation  said Assistant US Attorney Todd Greenberg  a counter-terrorism prosecutor in Seattle.
790	3.329905867576599	A man is singing and playing a guitar.	A man is playing a guitar.
791	2.3094964027404785	You just have to base your answer on what you do know  which is what you want.	It is his job to see that you have what you need to do your job.
792	0.4111006110906601	A woman is picking a can.	A man is playing a guitar.
793	3.3038148283958435	You can use it  too.	Yes  you can do it.
794	3.150728940963745	The key is you have to find something that works for you  and your goals.	You may want it  but the process given to you is what you have to work within.
795	4.13164347410202	Three goats are being rounded up by a dog.	Three goats are chased by a dog.
796	1.973073035478592	The key thing to realize here is that it's not your job to make people do their work.	It really isn't your problem how they are going to find a qualified person to do the job.
797	3.57005774974823	Further testing is still under way  but at this stage  given the early detection  the outlook in such instances would be positive  the specialist said yesterday.	But at this stage  given the early detection  the outlook in such instances would be positive  he said.
798	2.437596619129181	The compensation committee will prohibit securities industry directors from sitting on it.	The exchange also said its five-person compensation committee will consist only of directors from outside the securities industry.
799	4.1623565554618835	people getting their dirty clothes cleaned	People are getting their clothes cleaned.
800	2.7001816034317017	A New Castle County woman has become the first Delaware patient to contract the West Nile virus this year  the state's Department of Health reported.	A 62-year-old West Babylon man has contracted the West Nile virus  the first human case in Suffolk County this year  according to the county health department.
801	3.3667856454849243	The Dow Jones industrial average .DJI ended up 56.79 points  or 0.67 percent  at 8 588.36 -- its highest level since January 17.	The Dow Jones Industrial Average ($DJ: news  chart  profile) rose 56 points  or 0.7 percent  to 8 588.
802	0.18541522324085236	A man is opening a box and taking out paper.	A woman is peeling a potato.
803	4.612611532211304	A black dog stands next to materials at a construction site.	A black dog stands in the middle of a construction site.
804	1.7989851534366608	A man is speaking.	A man is cooking.
805	4.407673478126526	This is a terrible idea.	This is a bad idea.
806	1.6785278916358948	A woman is cutting onions.	A woman is cutting tofu.
807	2.536371946334839	Electronic Data Systems Corp. Thursday said the Securities and Exchange Commission has asked the company for documents related to its large contract with the U.S. Navy.	In a regulatory filing  EDS said the SEC had asked for information related to its troubled IT outsourcing contract with the US Navy.
808	2.32811838388443	A black and white cat and dog on a striped couch.	A black and white cat standing in front of a window.
809	1.6531990468502045	two white standard poodles play with a toy in the snow	Two dogs fighting in the snow.
810	2.5270047783851624	A tan girl in a floral bikini is swimming in dark blue waters.	a little girl in a flowered bathingsuit runs through the sand at the beach
811	4.114912152290344	The House has passed prescription-drug legislation in the last two sessions  but the Senate has failed to do so.	The House has passed bills the past two Congresses  but the Senate has not.
812	4.260213673114777	An oriental lady is cutting a carrot into thin pieces.	A woman is slicing a carrot.
813	3.992825150489807	A guy is taking off his sunglasses.	A boy is removing his sunglasses.
814	3.0397742986679077	You don't have to know.	You have no need to do anything.
815	0.765007734298706	Dog is jumping down a ramp.	A girls is jumping in the sand.
816	3.957419991493225	People are dancing outside.	A group of people are dancing.
817	2.2688105702400208	Elderly woman sitting on red patterned couch with her arm around younger woman.	Two women sitting on couch posing for camera.
818	2.968526780605316	From what I understand this is what you can do :	Can you do this?
819	4.221525192260742	"""The agency will """"consider as timely any tax returns or payments due"""" Aug. 15 if they are submitted by Aug. 22."""	The agency said it would consider as timely any tax returns or payments due from Friday through Aug. 22 if they are completed by Aug. 22.
820	0.3370536118745804	A woman is cutting an onion.	A horse is standing.
821	3.613317608833313	I had the same problem as you.	I have exactly the same problem.
822	1.9395366311073303	A group of people are nervous about crossing the water.	A group of people are on the water.
823	3.176780939102173	Sometime if you really want it you might need to pay an agency to get the place for you.	You could probably get a tour agency to do it for you but it would cost you.
824	3.8560551404953003	Hope this is what you are looking for.	Is this the kind of thing you're looking for ?
825	3.881937861442566	Both of these kids are in wonderful physical condition right now  he said during a press briefing at the hospital.	Both of these kids are in wonderful physical condition right now  said Goodrich  also director of pediatric neurosurgery at the Children's Hospital at Montefiore.
826	4.03969407081604	A child is waking up.	A girl is waking up.
827	4.690601825714111	A woman is dancing in the rain.	A woman dances in the rain out side.
828	3.725530505180359	Only Intel Corp.'s 0.3 percent yield was lower.	Only Intel Corp. has a lower dividend yield.
829	1.575634926557541	A group of teenagers in red shirts are smiling.	A group of people are wearing orange shirts.
830	2.219320684671402	I am not sure this is the right site for the question.	I am not sure this question would have made much sense to the Romans themselves.
